Kanikend,20,348,02526,349495,0.104180727359,0.000485388383839,85.73601741939888,24.803625999077155,0.0,0.0,0.6,40.0,0.0
Danti,20,348,02526,349496,0.117470505065,0.000559920105282,85.75361876612237,24.799169345476628,0.0,0.0,1.4333333333333333,21.7,0.0
Mirganj,20,348,02526,349497,0.092899539712,0.000220762419007,85.76113772950015,24.7837695506679,0.0,0.0,11.433333333333332,56.7,0.0
Bajania,20,348,02526,349498,0.0907527580874,0.000320964305169,85.77299113538862,24.787642438752755,0.0,0.0,8.266666666666666,53.4,0.5
Lembo,20,348,02526,349499,0.0781708703369,0.00028686797097,85.78438479541529,24.780777458597356,0.0,0.0,0.0,12.5,0.0
Dhanuki,20,348,02526,349500,0.0342414745329,4.62619481266e-05,85.77781025115172,24.77252256946406,0.0,0.0,5.266666666666667,0.0,0.0
Chunadih,20,348,02526,349501,0.0177263775517,2.07866026007e-05,85.77403369677074,24.773150864462366,0.0,2.2,9.4,50.0,0.0
Selari,20,348,02526,349502,0.0228813996067,2.48631410448e-05,85.77152596700017,24.77010831845473,0.0,0.0,4.633333333333333,59.3,4.1
Sarbahana,20,348,02526,349503,0.0291355213497,5.23132325455e-05,85.77056267777078,24.76461794467332,0.0,0.0,3.866666666666666,87.7,2.9000000000000004
Sihsa,20,348,02526,349504,0.0464778099947,0.000114726571996,85.76483567147761,24.75527289090911,6.1,1.0,9.700000000000001,37.5,3.1999999999999997
Rajour,20,348,02526,349505,0.0349353089265,5.12097638428e-05,85.76141138876403,24.767495911052777,0.0,0.0,10.5,44.9,6.699999999999999
Jhargaon,20,348,02526,349506,0.0204549864384,1.80330658434e-05,85.7655649257535,24.7652038749103,0.0,27.700000000000003,4.966666666666667,4.3,1.1
Paharpur,20,348,02526,349507,0.0158192247501,1.65694453764e-05,85.76256063332784,24.774531514136186,0.0,0.0,0.0,71.4,0.0
Nawadpur,20,348,02526,349508,0.0184391082831,1.96590141216e-05,85.75990654091487,24.771442375980882,0.0,0.0,2.766666666666667,58.3,0.0
Mananpur,20,348,02526,349509,0.0170955306882,1.93617459613e-05,85.7580128965522,24.775822346543123,0.0,0.0,3.6999999999999997,36.1,0.0
Pachouri,20,348,02526,349510,0.0308322184968,5.99500135928e-05,85.75146197860448,24.77684267130155,0.0,0.0,0.0,98.5,0.0
Misri Chak,20,348,02526,349513,0.0382529537238,4.05135846682e-05,85.74617530450001,24.790814284194028,0.0,0.0,0.0,29.6,3.7
Bhadali,20,348,02526,349514,0.0321536204789,5.7960170715e-05,85.73647406905144,24.788760436230064,1.1,0.0,0.0,14.0,1.1
Ghorsimar,20,348,02526,349515,0.0717662481991,0.00011951497632,85.7356874625001,24.77914823071029,0.0,0.0,0.0,0.0,0.0
Dumduma,20,348,02526,349517,0.0463331453265,0.000102765493482,85.7406809639345,24.76537810821742,0.0,1.0,0.0,28.3,2.0
Dhab,20,348,02526,349518,0.0405660814725,6.64179536501e-05,85.73404516500017,24.769026217295107,0.0,0.5,2.766666666666667,19.5,0.9
